SKU;Назва;Статус;Ціна постач. стара;Ціна постач. нова;Зміна постач. %;Наша ціна стара;Наша ціна нова;Зміна нашої %;CPA %;Джерело CPA;Наявність;Залишок;Алерт;Причина алерту
DFDC1208;"Плоскогубці з подовженими губками 8"" посилені TOPTUL DFDC120";ok;619.00;619.00;+0.00%;800.00;710.00;-11.25%;13.65%;Пассатижи, плоскогубцы, тонкогубцы;Ні;*;Так;відсутній у фіді
DFS0602;Викрутка переставна 2-в -1 СТАНДАРТ DFS0602;ok;71.00;71.00;+0.00%;120.00;90.00;-25.00%;15.29%;Отвертки;Так;*;Так;подешевшало на 25.0%
DG-10-1;Пистолет продувочный короткий AIRKRAFT DG-10-1;ok;143.00;143.00;+0.00%;210.00;160.00;-23.81%;10.63%;Пневматические продувочные пистолеты;Так;*;Так;подешевшало на 23.8%
DG-10-1-3;Пистолет продувочный короткий с дополнительным наконечником ;ok;134.00;134.00;+0.00%;250.00;150.00;-40.00%;10.63%;Пневматические продувочные пистолеты;Так;*;Так;подешевшало на 40.0%
DG-10-3;Пистолет продувочный длинный AIRKRAFT DG-10-3;ok;133.00;133.00;+0.00%;1160.00;150.00;-87.07%;10.63%;Пневматические продувочные пистолеты;Ні;*;Так;відсутній у фіді + подешевшало на 87.1%
DGBA2106;"Плоскогубці 6"" 1000V (chrome molybdenum) TOPTUL DGBA2106";ok;740.00;740.00;+0.00%;950.00;850.00;-10.53%;13.65%;Пассатижи, плоскогубцы, тонкогубцы;Ні;*;Так;відсутній у фіді
DGBA2107;"Плоскогубці 7"" 1000V (chrome molybdenum) TOPTUL DGBA2107";ok;827.00;827.00;+0.00%;1060.00;940.00;-11.32%;13.65%;Пассатижи, плоскогубцы, тонкогубцы;Ні;*;Так;відсутній у фіді
DGBA2108;"Плоскогубці 8"" 1000V (chrome molybdenum) TOPTUL DGBA2108";ok;905.00;905.00;+0.00%;1150.00;1030.00;-10.43%;13.65%;Пассатижи, плоскогубцы, тонкогубцы;Ні;*;Так;відсутній у фіді
DGBB2106;"Плоскогубці з подовженими губками 6"" 1000V (chrome molybdenu";ok;764.00;764.00;+0.00%;980.00;870.00;-11.22%;13.65%;Пассатижи, плоскогубцы, тонкогубцы;Ні;*;Так;відсутній у фіді
DGBB2108;"Плоскогубці з подовженими губками 8"" 1000V (chrome molybdenu";ok;821.00;821.00;+0.00%;1050.00;940.00;-10.48%;13.65%;Пассатижи, плоскогубцы, тонкогубцы;Ні;*;Так;відсутній у фіді
DGBC2106;Бокорізи ізольовані 160 мм TOPTUL 1000V DGBC2106;ok;697.00;697.00;+0.00%;890.00;800.00;-10.11%;13.65%;Бокорезы, кусачки;Ні;*;Так;відсутній у фіді
DGBD2106;"Кліщі для зняття ізоляції 6"" 1000V (chrome molybdenum) TOPTU";ok;752.00;752.00;+0.00%;960.00;870.00;-9.38%;15.00%;default;Ні;*;Так;відсутній у фіді
DGBE2110;"Плоскогубці переставні 10"" (1000V) TOPTUL DGBE2110";ok;1010.00;1010.00;+0.00%;1280.00;1170.00;-8.59%;15.00%;default;Ні;*;Так;відсутній у фіді
DGBF2108;"Бокорізи 8"" 1000V (chrome molybdenum) TOPTUL DGBF2108";ok;863.00;863.00;+0.00%;1100.00;990.00;-10.00%;13.65%;Бокорезы, кусачки;Ні;*;Так;відсутній у фіді
DGCB2208;"Плоскогубці з подовженими губками 8"" 1000V VDE (chrome molyb";ok;932.00;932.00;+0.00%;1190.00;1060.00;-10.92%;13.65%;Пассатижи, плоскогубцы, тонкогубцы;Ні;*;Так;відсутній у фіді
DIDW0101;Ключ для розбирання дизельних форсунок Ø10мм (ХЗСО) КРФШГР D;ok;263.00;263.00;+0.00%;2100.00;310.00;-85.24%;14.60%;Механические съемники;Ні;*;Так;відсутній у фіді + подешевшало на 85.2%
DJBB2204;"Кусачки торцеві TOPTUL 4"" DJBB2204";ok;239.00;239.00;+0.00%;330.00;280.00;-15.15%;13.65%;Бокорезы, кусачки;Ні;*;Так;відсутній у фіді
DL-H-2;Мастило літієве консистентне в тубі 400г (Ізраїль) DL-H-2;ok;230.00;230.00;+0.00%;1250.00;270.00;-78.40%;15.00%;default;Ні;*;Так;відсутній у фіді + подешевшало на 78.4%
DLAH2016;Змінні губки для кліщів обжимння клем (тип H2) TOPTUL DLAH20;ok;674.00;674.00;+0.00%;870.00;750.00;-13.79%;10.63%;Ручные обжимные инструменты;Ні;*;Так;відсутній у фіді
DLAK2012;Змінні губки для кліщів обжимння клем (тип K2) TOPTUL DLAK20;ok;674.00;674.00;+0.00%;870.00;750.00;-13.79%;10.63%;Ручные обжимные инструменты;Ні;*;Так;відсутній у фіді
DLAK6012;Змінні губки для кліщів обжимння клем (тип K6) TOPTUL DLAK60;ok;674.00;674.00;+0.00%;870.00;750.00;-13.79%;10.63%;Ручные обжимные инструменты;Ні;*;Так;відсутній у фіді
DLK-HEP-2;Мастило літієве консистентне в тубі 400г Premium (Ізраїль) D;ok;285.00;285.00;+0.00%;380.00;330.00;-13.16%;15.00%;default;Ні;*;Так;відсутній у фіді
DNAA1208;"Кусачки 8"" (для відрізання кабелю) TOPTUL DNAA1208";ok;583.00;583.00;+0.00%;750.00;670.00;-10.67%;13.65%;Бокорезы, кусачки;Ні;*;Так;відсутній у фіді
DO-10B;Пістолет пневматичний для розпилення рідин AUARITA DO-10B;ok;362.00;362.00;+0.00%;1600.00;410.00;-74.38%;10.63%;Пневматические продувочные пистолеты;Так;*;Так;подешевшало на 74.4%
DT-100N;Ключ динамометричний двосторонньої дії 10-100Нм (цифровий) 3;ok;11953.00;11953.00;+0.00%;14880.00;13790.00;-7.33%;15.34%;Динамометрические ключи;Ні;*;Так;відсутній у фіді
DT-135I3;Ключ динамометричний двосторонньої дії 6,8-135Нм (цифровий) ;ok;14137.00;14137.00;+0.00%;17590.00;16310.00;-7.28%;15.34%;Динамометрические ключи;Ні;*;Так;відсутній у фіді
DTC-12;Насадка для подкачки колес 220ммAIRKRAFT DTC-12;ok;128.00;128.00;+0.00%;1040.00;150.00;-85.58%;15.24%;Пневматические пистолеты подкачки шин;Так;*;Так;подешевшало на 85.6%
E102-5-1;Cоединитель на шланг (тройник латунь) Y-обр 6*6*6мм AIRKRAFT;ok;33.00;40.00;+21.21%;1310.00;50.00;-96.18%;15.00%;default;Так;*;Так;подешевшало на 96.2%
E102-5-2;Cоединитель на шланг (тройник латунь) Y-обр 8*8*8мм AIRKRAFT;ok;37.00;45.00;+21.62%;1150.00;60.00;-94.78%;15.00%;default;Так;*;Так;подешевшало на 94.8%
E102-5-3;Cоединитель на шланг (тройник латунь) Y-обр 10*10*10мм AIRKR;ok;43.00;52.00;+20.93%;2460.00;60.00;-97.56%;15.00%;default;Так;*;Так;подешевшало на 97.6%
E102-5-4;Cоединитель на шланг (тройник латунь) Y-обр 12*12*12мм AIRKR;ok;50.00;59.00;+18.00%;7790.00;70.00;-99.10%;15.00%;default;Так;*;Так;подешевшало на 99.1%
E102-6-1;Cоединитель на шланг (тройник латунь) T-обр 6*6*6мм AIRKRAFT;ok;33.00;40.00;+21.21%;500.00;50.00;-90.00%;10.63%;Компоненты пневматики;Так;*;Так;подешевшало на 90.0%
E102-6-2;Cоединитель на шланг (тройник латунь) T-обр 8*8*8мм AIRKRAFT;ok;37.00;42.00;+13.51%;850.00;50.00;-94.12%;10.63%;Компоненты пневматики;Так;*;Так;подешевшало на 94.1%
E102-6-3;Cоединитель на шланг (тройник латунь) T-обр 10*10*10мм AIRKR;ok;47.00;55.00;+17.02%;770.00;70.00;-90.91%;10.63%;Компоненты пневматики;Так;*;Так;подешевшало на 90.9%
E102-6-4;Cоединитель на шланг (тройник латунь) T-обр 12*12*12мм AIRKR;ok;51.00;60.00;+17.65%;3260.00;70.00;-97.85%;10.63%;Компоненты пневматики;Так;*;Так;подешевшало на 97.9%
E102-7-1;Cоединитель на шланг (крестовина латунь) X-обр 6*6*6мм AIRKR;ok;49.00;59.00;+20.41%;2790.00;70.00;-97.49%;15.00%;default;Так;*;Так;подешевшало на 97.5%
E102-7-2;Cоединитель на шланг (крестовина латунь) X-обр 8*8*8мм AIRKR;ok;52.00;52.00;+0.00%;1170.00;60.00;-94.87%;15.00%;default;Так;*;Так;подешевшало на 94.9%
E102-7-3;Cоединитель на шланг (крестовина латунь) X-обр 10*10*10мм AI;ok;59.00;59.00;+0.00%;27460.00;70.00;-99.75%;10.63%;Компоненты пневматики;Так;*;Так;подешевшало на 99.7%
E102-7-4;Cоединитель на шланг (крестовина латунь) X-обр 12*12*12мм AI;ok;70.00;70.00;+0.00%;8460.00;80.00;-99.05%;10.63%;Компоненты пневматики;Так;*;Так;подешевшало на 99.1%
EA-600;Датчик тиску масла;ok;2086.00;2086.00;+0.00%;2620.00;2410.00;-8.02%;15.12%;Компрессометры и масломеры автомобильные;Ні;*;Так;відсутній у фіді
EHF0200;Молоток 200г ручка з фібергласа СТАНДАРТ;ok;126.00;126.00;+0.00%;180.00;150.00;-16.67%;13.55%;Молотки, кувалды, киянки;Ні;*;Так;відсутній у фіді
EHF0500;Молоток 500г ручка з фібергласу СТАНДАРТ;ok;203.00;203.00;+0.00%;280.00;240.00;-14.29%;13.55%;Молотки, кувалды, киянки;Ні;*;Так;відсутній у фіді
EHF0800;Молоток 800г ручка з фібергласу СТАНДАРТ;ok;301.00;301.00;+0.00%;400.00;350.00;-12.50%;13.55%;Молотки, кувалды, киянки;Ні;*;Так;відсутній у фіді
EHF1000;Молоток 1000г ручка з фібергласу СТАНДАРТ;ok;324.00;324.00;+0.00%;430.00;370.00;-13.95%;13.55%;Молотки, кувалды, киянки;Ні;*;Так;відсутній у фіді
EHW0300;Молоток 300г ручка з дерева СТАНДАРТ;ok;131.00;131.00;+0.00%;190.00;150.00;-21.05%;13.55%;Молотки, кувалды, киянки;Так;*;Так;подешевшало на 21.1%
EHW0800;Молоток 800г ручка з дерева СТАНДАРТ;ok;250.00;250.00;+0.00%;340.00;290.00;-14.71%;13.55%;Молотки, кувалды, киянки;Ні;*;Так;відсутній у фіді
EHW1000;Молоток 1000г ручка з дерева СТАНДАРТ;ok;299.00;299.00;+0.00%;400.00;340.00;-15.00%;13.55%;Молотки, кувалды, киянки;Ні;*;Так;відсутній у фіді
ESP-150;Пусковий пристрій для автомобіля 12V (повербанк 15000 mAh + ;ok;8778.00;8778.00;+0.00%;10930.00;10100.00;-7.59%;15.00%;default;Ні;*;Так;відсутній у фіді
ETP1050;Викрутка -індикатор напруги ( фазометр ) 100-500В СТАНДАРТ;ok;29.00;29.00;+0.00%;60.00;40.00;-33.33%;15.29%;Отвертки;Так;*;Так;подешевшало на 33.3%
EXRP2101;Знімач реактивних тяг ВАЗ 2101-2107 (ХЗСО) РЕАКТ-Пуля EXRP21;ok;121.00;121.00;+0.00%;180.00;140.00;-22.22%;14.60%;Механические съемники;Так;*;Так;подешевшало на 22.2%
F-3-0.5;Пістолет фарбувальний пневматичний тип HP верхній металевий ;ok;553.00;553.00;+0.00%;7750.00;630.00;-91.87%;13.20%;Пневматические краскопульты;Так;*;Так;подешевшало на 91.9%
F-3-0.8;Пістолет фарбувальний пневматичний тип HP верхній металевий ;ok;580.00;580.00;+0.00%;6790.00;660.00;-90.28%;13.20%;Пневматические краскопульты;Так;*;Так;подешевшало на 90.3%
F-75G-1.5;Пістолет фарбувальний пневматичний тип HP верхній металевий ;ok;553.00;553.00;+0.00%;1350.00;630.00;-53.33%;13.20%;Пневматические краскопульты;Так;*;Так;подешевшало на 53.3%
F50Q;"Степлер пневматичний під цвяхи (1.00 * 1.25; 10-50) Ga18 (за";ok;2028.00;2028.00;+0.00%;3620.00;2250.00;-37.85%;10.63%;Пневматические степлеры;Так;*;Так;подешевшало на 37.8%
FACB1030;Викрутка шліцева 10.0 x 300mm TOPTUL FACB1030;ok;400.00;400.00;+0.00%;530.00;470.00;-11.32%;15.29%;Отвертки;Ні;*;Так;відсутній у фіді
FACB1040;Викрутка 10.0 x 400mm TOPTUL FACB1040;ok;467.00;467.00;+0.00%;610.00;540.00;-11.48%;15.29%;Отвертки;Ні;*;Так;відсутній у фіді
FAEB0308;Викрутка шліцева 3 x 75mm ізольована (1000V) TOPTUL FAEB0308;ok;135.00;135.00;+0.00%;200.00;160.00;-20.00%;15.29%;Отвертки;Так;*;Так;подешевшало на 20.0%
FAEF0410V4;Викрутка шліцьова 4 x 100mm ізольована (1000V) VDE Pro-Plus ;ok;160.00;160.00;+0.00%;230.00;190.00;-17.39%;15.29%;Отвертки;Ні;*;Так;відсутній у фіді
FAEF5E13V4;Викрутка шліцьова 5.5 x 125mm ізольована (1000V) VDE Pro-Plu;ok;188.00;188.00;+0.00%;700.00;220.00;-68.57%;15.29%;Отвертки;Так;*;Так;подешевшало на 68.6%
FAKA0404;Вороток-викрутка S-обр SL0.8x4.0 TOPTUL FAKA0404;ok;96.00;96.00;+0.00%;150.00;120.00;-20.00%;15.29%;Отвертки;Так;*;Так;подешевшало на 20.0%
FAKA5E5E;Вороток-викрутка S-обр SL1.0x5.5 TOPTUL FAKA5E5E;ok;107.00;107.00;+0.00%;780.00;130.00;-83.33%;15.29%;Отвертки;Так;*;Так;подешевшало на 83.3%
FALB1040;Викрутка 10.0 x 400mm (з шестигранником ударна) TOPTUL FALB1;ok;580.00;580.00;+0.00%;970.00;670.00;-30.93%;15.29%;Отвертки;Так;*;Так;подешевшало на 30.9%
