cat	catName	code	attr	type	source	value	sku
9480	Фалоімітатори	11988	Кріплення на присоску	select	binary		SO4921
9630	Свічки для інтимного масажу	15742	Об’єм	select	none		SO3141
9630	Свічки для інтимного масажу	15741	Кількість	select	none		SO3141
9632	Олія для еротичного масажу	15744	Аромат	select	db	кокос	SO5950
9632	Олія для еротичного масажу	15743	Стать	select	db	унісекс	SO5950
9632	Олія для еротичного масажу	15742	Об’єм	select	db-inval	2	SO5950
9632	Олія для еротичного масажу	15741	Кількість	select	none		SO5950
9630	Свічки для інтимного масажу	15742	Об’єм	select	db-inval	170	SO2512
9630	Свічки для інтимного масажу	15741	Кількість	select	none		SO2512
9630	Свічки для інтимного масажу	15761	Час горіння	select	db	до 3 годин	SO2512
9630	Свічки для інтимного масажу	15762	Тип воску	select	db	комбінований	SO2512
9630	Свічки для інтимного масажу	15744	Аромат	select	db	без аромату	SO2512
9630	Свічки для інтимного масажу	15743	Стать	select	db	унісекс	SO2512
9460	Еротичні приколи та сувеніри	13948	Тип товару	select	db	мило	SO6360
3141	Сіль для ванни	2856	Стать	multiselect	none		SO5964
3141	Сіль для ванни	51	Вид	multiselect	text	сіль	SO5964
3141	Сіль для ванни	2854	Призначення	multiselect	text	для ванн	SO5964
3141	Сіль для ванни	150	Вага	float	none		SO5964
3141	Сіль для ванни	9502	Клас косметики	multiselect	none		SO5964
3141	Сіль для ванни	6687	Аромат	multiselect	none		SO5964
9628	Засоби для орального сексу	15766	Аромат	select	db	цукрова вата	SO3198
9628	Засоби для орального сексу	15743	Стать	select	db	унісекс	SO3198
9628	Засоби для орального сексу	15763	Тип	select	db	льодяники	SO3198
9628	Засоби для орального сексу	15765	Смак	select	db	цукрова вата	SO3198
9628	Засоби для орального сексу	15774	Тип упаковки	select	db	пляшка з дозатором	SO3198
9448	Догляд за секс-іграшками	14036	Дія	select	prom	очищення	SO2802
9448	Догляд за секс-іграшками	14024	Тип засобу	select	prom	порошок	SO2802
9464	Еротичні костюми	12731	Матеріал	select	prom-inval	Вініл	SO7356
9464	Еротичні костюми	12923	Розмір	select	none		SO7356
9466	Вібратори	10173	Підігрів	select	binary		SO5569
9466	Вібратори	3369	Призначення	select	prom-inval	для стимуляції вульви	SO5569
9466	Вібратори	3106	Вид	select	none		SO5569
9466	Вібратори	3103	Тип приладу	select	none		SO5569
9466	Вібратори	13037	Конструкція	select	none		SO5569
9466	Вібратори	10210	Керування через застосунок (Smart)	select	binary		SO5569
9466	Вібратори	9977	Кілька насадок	select	binary		SO5569
9466	Вібратори	11988	Кріплення на присоску	select	binary		SO5569
9466	Вібратори	11953	Водонепроникний	select	binary		SO5569
9466	Вібратори	11367	Телескопічний	select	binary		SO5569
9472	Мастурбатори	12731	Матеріал	select	prom-inval	Поліуретан	SO4549
9616	Аксесуари для страпонів	78	Колір виробника	multiselect	none		SO4508
9616	Аксесуари для страпонів	15302	Тип аксесуару	select	db	трусики	SO4508
9632	Олія для еротичного масажу	15744	Аромат	select	db	ваніль	SO1207
9632	Олія для еротичного масажу	15743	Стать	select	db	унісекс	SO1207
9632	Олія для еротичного масажу	15742	Об’єм	select	db-inval	3	SO1207
9632	Олія для еротичного масажу	15741	Кількість	select	none		SO1207
9458	Фетиш та BDSM	12731	Матеріал	select	db-inval	джут	SO5175
9458	Фетиш та BDSM	13948	Тип товару	select	db	мотузка бандажна	SO5175
9628	Засоби для орального сексу	15766	Аромат	select	db	цукрова вата	SO3202
9628	Засоби для орального сексу	15743	Стать	select	db	унісекс	SO3202
9628	Засоби для орального сексу	15763	Тип	select	db	льодяники	SO3202
9628	Засоби для орального сексу	15765	Смак	select	db	цукрова вата	SO3202
9628	Засоби для орального сексу	15774	Тип упаковки	select	db	пляшка з дозатором	SO3202
9466	Вібратори	10173	Підігрів	select	binary		SO4104
9466	Вібратори	3369	Призначення	select	prom-inval	для стимуляції вульви	SO4104
9466	Вібратори	3106	Вид	select	none		SO4104
9466	Вібратори	3103	Тип приладу	select	text	вакуумний стимулятор	SO4104
9466	Вібратори	13037	Конструкція	select	none		SO4104
9466	Вібратори	10210	Керування через застосунок (Smart)	select	binary-hint	додаток	SO4104
9466	Вібратори	9977	Кілька насадок	select	binary		SO4104
9466	Вібратори	11988	Кріплення на присоску	select	binary		SO4104
